hg19.knownGene.name	hg19.knownGene.chrom	hg19.knownGene.strand	hg19.knownGene.txStart	hg19.knownGene.txEnd	hg19.knownToLocusLink.value	hg19.knownToEnsembl.value	hg19.kgXref.geneSymbol
uc003xud.2	chr8	+	61429468	61536203	5862	ENST00000262646	RAB2A
uc011lef.2	chr8	+	61429468	61536203	5862	ENST00000262646	RAB2A
uc011leg.2	chr8	-	62413114	62602408	444	ENST00000541428	ASPH
uc003xuj.3	chr8	-	62413114	62627199	444	ENST00000541428	ASPH
uc003xuo.2	chr8	-	62475302	62627199	444	ENST00000379454	ASPH
uc003xul.3	chr8	-	62536268	62602408	444	ENST00000517903	ASPH
uc011lei.2	chr8	-	62536268	62602408	444	ENST00000517903	ASPH
uc011lej.2	chr8	-	62536268	62602408	444	ENST00000517903	ASPH
uc011leh.2	chr8	-	62536268	62602408	444	ENST00000517903	ASPH
uc003xum.3	chr8	-	62536268	62627199	444	ENST00000356457	ASPH
uc003xun.3	chr8	-	62536268	62627199	444	ENST00000356457	ASPH
uc011lek.2	chr8	-	62536268	62627199	444	ENST00000356457	ASPH
uc011lel.2	chr8	-	62575376	62602408	444	ENST00000389204	ASPH
uc011lem.2	chr8	-	62575376	62602408	444	ENST00000389204	ASPH
uc003xur.3	chr8	-	62587818	62627199	444	ENST00000379449	ASPH
uc003xvp.3	chr8	-	66626568	66701329	5150	ENST00000401827	PDE7A
uc003xvq.3	chr8	-	66626568	66753969	5150	ENST00000401827	PDE7A
uc003xvr.3	chr8	-	66634051	66753969	5150	ENST00000396642	PDE7A
uc003xvy.2	chr8	-	67088611	67090846	1392	ENST00000276571	CRH
uc022avj.1	chr8	-	67089121	67089712	n/a	n/a	CRH
uc003xwj.3	chr8	-	67474409	67525480	4603	ENST00000522677	MYBL1
uc003xwl.3	chr8	-	67474409	67525480	4603	ENST00000522677	MYBL1
uc003xwk.3	chr8	-	67474409	67525480	4603	ENST00000522677	MYBL1
uc003xwn.3	chr8	-	67542487	67579452	80124	ENST00000310421	VCPIP1
uc003xwr.3	chr8	+	67624652	67774257	23678	ENST00000345714	SGK3
uc003xwt.3	chr8	+	67687415	67774257	23678	ENST00000396596	SGK3
uc003xwu.3	chr8	+	67687415	67774257	23678	ENST00000396596	SGK3
uc003xxd.3	chr8	-	67955314	67974259	10987	ENST00000521509	COPS5
uc003xxe.3	chr8	-	67955314	67974562	10987	ENST00000357849	COPS5
uc003xxf.3	chr8	-	67955314	67974571	10987	ENST00000521509	COPS5
uc010lyu.1	chr8	-	67958046	67969693	10987	ENST00000523890	COPS5
uc010lyv.1	chr8	-	67963364	67974562	10987	ENST00000357849	COPS5
uc003xxl.1	chr8	-	68085746	68179677	10565	ENST00000520381	ARFGEF1
uc003xxm.2	chr8	-	68109883	68117397	10565	ENST00000262215	ARFGEF1
uc003xxn.2	chr8	-	68109883	68152525	10565	ENST00000262215	ARFGEF1
uc003xxo.2	chr8	-	68109883	68255912	10565	ENST00000262215	ARFGEF1
uc003xxp.1	chr8	-	68109908	68114040	10565	ENST00000518290	ARFGEF1
uc003xxu.1	chr8	+	68864602	69017654	80243	ENST00000529398	PREX2
uc011lez.1	chr8	+	68864602	69023324	80243	ENST00000517617	PREX2
uc003xxv.1	chr8	+	68864602	69143897	80243	ENST00000288368	PREX2
uc011lfb.1	chr8	-	71024266	71060718	10499	ENST00000452400	NCOA2
uc003xyn.1	chr8	-	71024266	71316020	10499	ENST00000452400	NCOA2
uc003xys.4	chr8	-	72109667	72268979	2138	ENST00000388742	EYA1
uc003xyt.4	chr8	-	72109667	72268979	2138	ENST00000388740	EYA1
uc003xyr.4	chr8	-	72109667	72268979	2138	ENST00000388742	EYA1
uc010lzf.3	chr8	-	72109667	72268979	2138	ENST00000388742	EYA1
uc003xyu.3	chr8	-	72109667	72274467	2138	ENST00000340726	EYA1
uc011lfe.2	chr8	-	72109667	72274467	2138	ENST00000340726	EYA1
uc003xyv.3	chr8	-	72109667	72274467	2138	ENST00000340726	EYA1
uc003xyx.1	chr8	-	72753776	72756731	9242	ENST00000325509	MSC
uc003xza.3	chr8	-	72933485	72987819	8989	ENST00000262209	TRPA1
uc003xzc.2	chr8	+	73921096	73933040	7013	ENST00000276603	TERF1
uc003xzd.2	chr8	+	73921096	73959987	7013	ENST00000276602	TERF1
uc003xze.2	chr8	+	73921096	73959987	7013	ENST00000276602	TERF1
uc022avv.1	chr8	-	74857372	74884143	6921	ENST00000518127	TCEB1
uc022avw.1	chr8	-	74857372	74884143	6921	ENST00000518127	TCEB1
uc022avx.1	chr8	-	74857372	74884522	6921	ENST00000518127	TCEB1
uc003xzy.2	chr8	-	74857372	74884522	6921	ENST00000518127	TCEB1
uc003yaa.2	chr8	-	74857372	74884522	6921	ENST00000518127	TCEB1
uc022avy.1	chr8	-	74857372	74884522	6921	ENST00000518127	TCEB1
uc003xzx.2	chr8	-	74857372	74884522	6921	ENST00000518127	TCEB1
uc022avz.1	chr8	-	74857372	74884522	6921	ENST00000518127	TCEB1
uc003xzz.2	chr8	-	74857372	74884522	6921	ENST00000518127	TCEB1
uc003yad.3	chr8	+	74903563	74941307	23643	ENST00000284818	LY96
uc022awb.1	chr8	+	74903563	74941307	23643	ENST00000284818	LY96
uc003yba.3	chr8	+	79428335	79517502	5569	ENST00000396418	PKIA
uc003ybb.3	chr8	+	79428335	79517502	5569	ENST00000396418	PKIA
uc010lzo.3	chr8	+	79503465	79517502	5569	ENST00000396418	PKIA
uc003ybg.3	chr8	-	79645006	79717758	3574	ENST00000263851	IL7
uc022awh.1	chr8	-	79645006	79717758	3574	ENST00000263851	IL7
uc022awi.1	chr8	-	79645006	79717758	3574	ENST00000263851	IL7
uc022awj.1	chr8	-	79645006	79717758	3574	ENST00000263851	IL7
uc003ybh.3	chr8	-	79645006	79717758	3574	ENST00000263851	IL7
uc003ybi.3	chr8	-	79645287	79717758	3574	ENST00000518982	IL7
uc022awk.1	chr8	+	80523048	80578410	11075	ENST00000220876	STMN2
uc003ybj.3	chr8	+	80523048	80578410	11075	ENST00000220876	STMN2
uc010lzp.3	chr8	+	80523048	80578410	11075	ENST00000220876	STMN2
uc010lzq.3	chr8	-	80676244	80678728	23462	ENST00000354724	HEY1
uc003ybl.3	chr8	-	80676244	80680098	23462	ENST00000337919	HEY1
uc003ybm.3	chr8	-	80676244	80680098	23462	ENST00000354724	HEY1
uc010lzr.3	chr8	-	80831094	80993010	7163	ENST00000537855	TPD52
uc003ybq.1	chr8	-	80947104	80976828	7163	ENST00000379096	TPD52
uc003ybr.1	chr8	-	80947104	80993010	7163	ENST00000379096	TPD52
uc022awm.1	chr8	-	80947104	80993010	7163	ENST00000379096	TPD52
uc022awn.1	chr8	-	80947104	80993010	7163	ENST00000379096	TPD52
uc022awo.1	chr8	-	80947104	80993010	7163	ENST00000379096	TPD52
uc022awp.1	chr8	-	80947104	80993010	7163	ENST00000379096	TPD52
uc010lzs.1	chr8	-	80947104	81083345	7163	ENST00000379096	TPD52
uc003ybs.1	chr8	-	80947104	81083836	7163	ENST00000379096	TPD52
uc003ybt.1	chr8	-	80947104	81083836	7163	ENST00000379096	TPD52
uc003ybz.3	chr8	-	81880045	82024303	55824	ENST00000220597	PAG1
uc003ycd.2	chr8	-	82390731	82395473	2167	ENST00000256104	FABP4
uc003ycl.3	chr8	+	82644687	82671748	92421	ENST00000297265	CHMP4C
uc003yda.4	chr8	+	86089618	86126753	1875	ENST00000418930	E2F5
uc003ycz.4	chr8	+	86089618	86126753	1875	ENST00000256117	E2F5
uc010mab.3	chr8	+	86099909	86126753	1875	ENST00000521429	E2F5
uc003ydj.3	chr8	+	86351055	86361267	761	ENST00000285381	CA3
uc011lfv.2	chr8	+	86351055	86361267	761	ENST00000285381	CA3
uc003ydk.2	chr8	+	86376130	86393721	760	ENST00000285379	CA2
uc003ydt.3	chr8	+	87354993	87480178	11059	ENST00000517970	WWP1
uc010mai.3	chr8	+	87392954	87460726	11059	ENST00000518683	WWP1
uc003yeb.4	chr8	-	89049459	89339717	4325	ENST00000286614	MMP16
uc003yee.3	chr8	+	90769974	90803292	8767	ENST00000220751	RIPK2
uc003yef.3	chr8	+	90769974	90803292	8767	ENST00000220751	RIPK2
uc003yej.1	chr8	-	90945563	90996899	4683	ENST00000265433	NBN
uc003yei.1	chr8	-	90945563	90996899	4683	ENST00000396252	NBN
uc011lgb.1	chr8	-	90945563	90996899	4683	ENST00000265433	NBN
uc011lge.1	chr8	-	91070837	91093700	793	ENST00000265431	CALB1
uc003yel.1	chr8	-	91070837	91095107	793	ENST00000265431	CALB1
uc003yem.1	chr8	-	91090600	91107687	793	ENST00000523716	CALB1
uc003yfz.3	chr8	-	94743730	94753224	389677	ENST00000399300	RBM12B
uc022aye.1	chr8	-	94745632	94748638	n/a	n/a	RBM12B
uc003ygf.3	chr8	+	94929082	94938296	54704	ENST00000297598	PDP1
uc003yge.3	chr8	+	94929082	94938296	54704	ENST00000297598	PDP1
uc010max.3	chr8	+	94929174	94938296	54704	ENST00000396200	PDP1
uc011lgm.2	chr8	+	94929174	94938296	54704	ENST00000396200	PDP1
uc031tbs.1	chr8	+	94930040	94938296	54704	ENST00000396200	PDP1
uc022ayg.1	chr8	+	94934287	94935901	n/a	n/a	PDP1
uc003ygi.3	chr8	-	95261484	95274547	2669	ENST00000396194	GEM
uc003ygj.3	chr8	-	95261484	95274547	2669	ENST00000297596	GEM
uc003yhc.3	chr8	-	95892452	95907482	9134	ENST00000308108	CCNE2
uc003yhd.2	chr8	-	95893971	95907482	9134	ENST00000396133	CCNE2
uc003yhh.3	chr8	-	95938199	95961615	94241	ENST00000448464	TP53INP1
uc003yhg.3	chr8	-	95938199	95961615	94241	ENST00000342697	TP53INP1
uc003yhp.3	chr8	-	97154557	97173020	392255	ENST00000287020	GDF6
uc003yhv.1	chr8	+	97505881	97624037	6383	ENST00000302190	SDC2
uc011lgu.1	chr8	+	97592576	97624037	6383	ENST00000302190	SDC2
uc003yij.4	chr8	+	99129520	99172069	10940	ENST00000401707	POP1
uc011lgv.2	chr8	+	99129520	99172069	10940	ENST00000401707	POP1
uc003yik.3	chr8	+	99130067	99172069	10940	ENST00000401707	POP1
uc003yip.4	chr8	-	99466858	99837909	6788	ENST00000419617	STK3
uc010mbm.2	chr8	-	99466858	99837909	6788	ENST00000419617	STK3
uc003yio.4	chr8	-	99466858	99954799	6788	ENST00000523601	STK3
uc003yje.3	chr8	-	101145587	101158099	286151	ENST00000517806	FBXO43
uc003yjd.3	chr8	-	101145587	101158099	286151	ENST00000517806	FBXO43
uc010mbp.2	chr8	-	101149120	101158099	286151	ENST00000520987	FBXO43
uc011lhc.1	chr8	-	101715143	101734220	26986	ENST00000318607	PABPC1
uc003yjs.1	chr8	-	101715143	101734315	26986	ENST00000318607	PABPC1
uc011lhd.1	chr8	-	101715143	101734315	26986	ENST00000318607	PABPC1
uc003yjt.1	chr8	-	101715143	101734315	26986	ENST00000318607	PABPC1
uc003yju.2	chr8	-	101716524	101733847	26986	ENST00000318607	PABPC1
uc011lhe.1	chr8	-	101930803	101962799	7534	ENST00000395957	YWHAZ
uc003yjv.2	chr8	-	101930803	101963560	7534	ENST00000395957	YWHAZ
uc011lhf.1	chr8	-	101930803	101963560	7534	ENST00000395957	YWHAZ
uc003yjw.2	chr8	-	101930803	101964357	7534	ENST00000395958	YWHAZ
uc010mbq.2	chr8	-	101930803	101964357	7534	ENST00000395958	YWHAZ
uc011lhg.1	chr8	-	101930803	101964357	7534	ENST00000395958	YWHAZ
uc010mbr.2	chr8	-	101930803	101965221	7534	ENST00000457309	YWHAZ
uc003yjx.2	chr8	-	101930803	101965623	7534	ENST00000395957	YWHAZ
uc022azl.1	chr8	-	103216728	103251059	50484	ENST00000251810	RRM2B
uc003ykn.3	chr8	-	103216728	103251346	50484	ENST00000251810	RRM2B
uc010mbv.2	chr8	-	103216728	103251346	50484	ENST00000251810	RRM2B
uc003yko.3	chr8	-	103217850	103251059	50484	ENST00000251810	RRM2B
uc010mbw.1	chr8	-	103219553	103251346	50484	ENST00000251810	RRM2B
uc010mbx.1	chr8	-	103219553	103251346	50484	ENST00000251810	RRM2B
uc010mby.1	chr8	-	103219553	103251346	50484	ENST00000251810	RRM2B
uc003ykq.3	chr8	-	103264501	103279729	51366	ENST00000520539	UBR5
uc003ykr.2	chr8	-	103264501	103424917	51366	ENST00000520539	UBR5
uc003yks.2	chr8	-	103264501	103424917	51366	ENST00000520539	UBR5
uc011lhj.1	chr8	-	103661004	103666168	7071	ENST00000395884	KLF10
uc031tbx.1	chr8	-	103661004	103666168	7071	ENST00000395884	KLF10
uc031tby.1	chr8	-	103661004	103666168	7071	ENST00000395884	KLF10
uc011lhk.1	chr8	-	103661004	103667983	7071	ENST00000285407	KLF10
uc003ylh.3	chr8	+	104310660	104345094	8323	ENST00000522566	FZD6
uc011lhn.2	chr8	+	104311058	104345094	8323	ENST00000358755	FZD6
uc003ylj.3	chr8	+	104311058	104345094	8323	ENST00000358755	FZD6
uc011lho.2	chr8	+	104311058	104345094	8323	ENST00000358755	FZD6
uc011lhp.2	chr8	+	104312183	104345094	8323	ENST00000358755	FZD6
uc011lhv.2	chr8	-	108261709	108348743	284	ENST00000517746	ANGPT1
uc003ymn.3	chr8	-	108261709	108510254	284	ENST00000297450	ANGPT1
uc003ymo.3	chr8	-	108261709	108510254	284	ENST00000297450	ANGPT1
uc003ymp.4	chr8	-	108296232	108334356	284	ENST00000521950	ANGPT1
uc003ymq.3	chr8	-	108911543	109094167	340419	ENST00000517939	RSPO2
uc003ymr.3	chr8	-	108911543	109095431	340419	ENST00000517781	RSPO2
uc003yms.3	chr8	-	108911543	109095913	340419	ENST00000276659	RSPO2
uc003ymt.3	chr8	-	109213971	109255062	3646	ENST00000521614	EIF3E
uc003ymu.3	chr8	-	109213971	109260959	3646	ENST00000220849	EIF3E
uc010mcj.1	chr8	-	109246512	109260959	3646	ENST00000518442	EIF3E
uc003ynf.3	chr8	+	110551928	110577391	9166	ENST00000395785	EBAG9
uc010mcn.1	chr8	+	110552309	110573158	9166	ENST00000527709	EBAG9
uc003yng.3	chr8	+	110552309	110577391	9166	ENST00000337573	EBAG9
uc003yoa.3	chr8	-	117657054	117768062	8667	ENST00000521861	EIF3H
uc003yob.3	chr8	-	117657054	117778494	8667	ENST00000276682	EIF3H
uc011lhz.1	chr8	-	117670487	117768062	8667	ENST00000518034	EIF3H
uc003yod.3	chr8	-	117858172	117887105	5885	ENST00000297338	RAD21
uc003yon.4	chr8	-	119935795	119964383	4982	ENST00000297350	TNFRSF11B
uc010mdc.1	chr8	-	119938732	119964383	4982	ENST00000517352	TNFRSF11B
uc003yoq.2	chr8	+	120428551	120436678	4856	ENST00000259526	NOV
uc011lic.2	chr8	-	120569316	120596289	5168	ENST00000427067	ENPP2
uc003yor.2	chr8	-	120569316	120605248	5168	ENST00000259486	ENPP2
uc010mdd.2	chr8	-	120569316	120651106	5168	ENST00000259486	ENPP2
uc003yos.2	chr8	-	120569316	120651106	5168	ENST00000259486	ENPP2
uc003yot.2	chr8	-	120569316	120651106	5168	ENST00000259486	ENPP2
uc003you.3	chr8	-	120743013	120845074	6873	ENST00000378164	TAF2
uc003yow.4	chr8	+	120885899	121063157	64798	ENST00000286234	DEPTOR
uc011lid.2	chr8	+	120885899	121063157	64798	ENST00000286234	DEPTOR
uc003ypb.2	chr8	+	121457637	121465069	27085	ENST00000522308	MTBP
uc011lie.2	chr8	+	121457637	121500572	27085	ENST00000305949	MTBP
uc003ypc.2	chr8	+	121457637	121535875	27085	ENST00000305949	MTBP
uc003yph.2	chr8	-	122625270	122653630	3037	ENST00000303924	HAS2
uc011lii.2	chr8	-	124332090	124408619	29028	ENST00000287394	ATAD2
uc003yqh.4	chr8	-	124332090	124408705	29028	ENST00000287394	ATAD2
uc003yqi.4	chr8	-	124332090	124428590	29028	ENST00000287394	ATAD2
uc003yqj.3	chr8	-	124356758	124408705	29028	ENST00000521496	ATAD2
uc003yqp.2	chr8	-	124510126	124544383	114907	ENST00000517956	FBXO32
uc003yqr.3	chr8	-	124510126	124553493	114907	ENST00000517956	FBXO32
uc010mdk.3	chr8	-	124510126	124553493	114907	ENST00000517956	FBXO32
uc003yrh.2	chr8	-	125563027	125568813	9788	ENST00000520771	MTSS1
uc011lin.1	chr8	-	125563027	125578000	9788	ENST00000518547	MTSS1
uc011lio.1	chr8	-	125563027	125581045	9788	ENST00000518547	MTSS1
uc003yri.2	chr8	-	125563027	125581062	9788	ENST00000378017	MTSS1
uc003yrk.2	chr8	-	125563027	125740730	9788	ENST00000518547	MTSS1
uc003yrj.2	chr8	-	125563027	125740730	9788	ENST00000354184	MTSS1
uc003yrl.2	chr8	-	125563027	125740730	9788	ENST00000518547	MTSS1
uc003yrw.2	chr8	+	126104082	126379367	286053	ENST00000287437	NSMCE2
uc003ysh.1	chr8	+	128747764	128751018	4609	ENST00000517291	MYC
uc022bbe.1	chr8	+	128748314	128752723	4609	ENST00000259523	MYC
uc003ysi.3	chr8	+	128748314	128753680	4609	ENST00000377970	MYC
uc003ysj.3	chr8	+	128806802	128867566	n/a	ENST00000524165	MYC
uc031tci.1	chr8	+	128806802	128867566	n/a	ENST00000523328	MYC
uc003ysz.2	chr8	-	131064350	131193126	50807	ENST00000357668	ASAP1
uc011liw.2	chr8	-	131064350	131455906	50807	ENST00000357668	ASAP1
uc003yta.2	chr8	-	131064350	131455906	50807	ENST00000357668	ASAP1
uc003yti.3	chr8	-	133133104	133459509	3786	ENST00000388996	KCNQ3
uc003ytj.3	chr8	-	133133104	133493004	3786	ENST00000388996	KCNQ3
uc010mdt.3	chr8	-	133133104	133493004	3786	ENST00000388996	KCNQ3
uc011ljd.2	chr8	-	134048972	134072603	6503	ENST00000338087	SLA
uc003ytz.3	chr8	-	134048972	134115310	6503	ENST00000338087	SLA
uc011lje.2	chr8	-	134048972	134115310	6503	ENST00000338087	SLA
uc011ljf.2	chr8	-	134048972	134115310	6503	ENST00000338087	SLA
uc011ljg.2	chr8	-	134048972	134115310	6503	ENST00000338087	SLA
uc010mdy.1	chr8	-	134059349	134087204	6503	ENST00000523224	SLA
uc010mdz.1	chr8	-	134060823	134087375	6503	ENST00000522002	SLA
uc010mea.2	chr8	-	134060823	134115310	6503	ENST00000518565	SLA
uc003yue.2	chr8	-	134249413	134256746	10397	ENST00000521026	NDRG1
uc003yuf.1	chr8	-	134249413	134268471	10397	ENST00000519278	NDRG1
uc003yug.2	chr8	-	134249413	134309547	10397	ENST00000414097	NDRG1
uc003yuh.2	chr8	-	134249413	134309547	10397	ENST00000414097	NDRG1
uc010mee.2	chr8	-	134249413	134309547	10397	ENST00000414097	NDRG1
uc010mef.2	chr8	-	134249413	134309547	10397	ENST00000414097	NDRG1
uc011ljh.1	chr8	-	134249413	134309547	10397	ENST00000414097	NDRG1
uc011lji.1	chr8	-	134249413	134309547	10397	ENST00000414097	NDRG1
uc003yve.1	chr8	-	140613081	140631342	51305	ENST00000522317	KCNK9
uc003yvf.1	chr8	-	140623579	140715299	51305	ENST00000522317	KCNK9
uc003yvg.1	chr8	-	140630248	140715299	51305	ENST00000520439	KCNK9
uc003yvn.3	chr8	-	141541263	141645646	27161	ENST00000220592	AGO2
uc010meo.3	chr8	-	141541263	141645646	27161	ENST00000220592	AGO2
uc010men.3	chr8	-	141541263	141645646	27161	ENST00000220592	AGO2
uc011ljp.2	chr8	-	141668480	141728460	5747	ENST00000522684	PTK2
uc003yvo.3	chr8	-	141668480	141774522	5747	ENST00000519465	PTK2
uc011ljq.2	chr8	-	141668480	141810675	5747	ENST00000519993	PTK2
uc003yvp.3	chr8	-	141668480	141810675	5747	ENST00000522684	PTK2
uc003yvq.3	chr8	-	141668480	141856421	5747	ENST00000522684	PTK2
uc003yvr.3	chr8	-	141668480	141889736	5747	ENST00000522684	PTK2
uc003yvs.3	chr8	-	141668480	141900868	5747	ENST00000522684	PTK2
uc011ljr.2	chr8	-	141668480	142011412	5747	ENST00000395218	PTK2
uc003yvu.3	chr8	-	141668480	142011412	5747	ENST00000522684	PTK2
uc003yvt.3	chr8	-	141668480	142011412	5747	ENST00000521059	PTK2
uc003yvv.3	chr8	-	141668480	142011412	5747	ENST00000519993	PTK2
uc003yvw.1	chr8	+	142138719	142152610	22898	ENST00000518198	DENND3
uc003yvx.3	chr8	+	142138719	142153105	22898	ENST00000518198	DENND3
uc003yvy.3	chr8	+	142138719	142205900	22898	ENST00000262585	DENND3
uc010mep.3	chr8	+	142146656	142205900	22898	ENST00000518668	DENND3
uc003yvz.1	chr8	+	142167493	142186365	22898	ENST00000520482	DENND3
uc003ywa.1	chr8	+	142194586	142205906	22898	ENST00000517813	DENND3
uc003ywb.3	chr8	+	142198447	142205900	22898	ENST00000523308	DENND3
uc003ywg.1	chr8	+	142432006	142441620	11156	ENST00000329397	PTP4A3
uc003ywh.1	chr8	+	142432006	142441620	11156	ENST00000349124	PTP4A3
uc010met.1	chr8	+	142432006	142441620	11156	ENST00000329397	PTP4A3
uc003yyc.2	chr8	-	144510229	144512602	389692	ENST00000333480	MAFA
uc003yyp.2	chr8	-	144661866	144672251	1936	ENST00000442189	EEF1D
uc003yyq.2	chr8	-	144661866	144672630	1936	ENST00000532741	EEF1D
uc011lki.2	chr8	-	144661866	144679558	1936	ENST00000317198	EEF1D
uc011lkk.2	chr8	-	144661866	144679845	1936	ENST00000419152	EEF1D
uc003yyu.3	chr8	-	144661866	144679845	1936	ENST00000419152	EEF1D
uc003yyt.3	chr8	-	144661866	144679845	1936	ENST00000423316	EEF1D
uc003yyr.3	chr8	-	144661866	144679845	1936	ENST00000423316	EEF1D
uc003yys.3	chr8	-	144661866	144679845	1936	ENST00000419152	EEF1D
uc011lkl.2	chr8	-	144661866	144679845	1936	ENST00000419152	EEF1D
uc003yyv.3	chr8	-	144661866	144679845	1936	ENST00000419152	EEF1D
uc003yzj.3	chr8	+	144798506	144804633	225689	ENST00000338033	MAPK15
uc003yzn.1	chr8	-	144873089	144886326	23513	ENST00000526832	SCRIB
uc003yzo.1	chr8	-	144873089	144897549	23513	ENST00000356994	SCRIB
uc003yzp.1	chr8	-	144873089	144897549	23513	ENST00000320476	SCRIB
uc003yzq.4	chr8	-	144898513	144911279	22827	ENST00000453551	PUF60
uc003yzr.4	chr8	-	144898513	144911279	22827	ENST00000313352	PUF60
uc031tcn.1	chr8	-	144898513	144911556	22827	ENST00000526683	PUF60
uc003yzs.4	chr8	-	144898513	144911556	22827	ENST00000526683	PUF60
uc031tco.1	chr8	-	144898513	144911556	22827	ENST00000526683	PUF60
uc031tcp.1	chr8	-	144898513	144911556	22827	ENST00000526683	PUF60
uc003yzt.4	chr8	-	144898513	144911556	22827	ENST00000526683	PUF60
uc031tcq.1	chr8	-	144898513	144911556	22827	ENST00000526683	PUF60
uc003yzu.1	chr8	-	144899079	144905452	22827	ENST00000524570	PUF60
uc003zab.1	chr8	-	144989320	145013758	5339	ENST00000345136	PLEC
uc003zac.1	chr8	-	144989320	145016692	5339	ENST00000357649	PLEC
uc003zad.2	chr8	-	144989320	145018110	5339	ENST00000354589	PLEC
uc003zae.1	chr8	-	144989320	145018905	5339	ENST00000398774	PLEC
uc003zaf.1	chr8	-	144989320	145025044	5339	ENST00000322810	PLEC
uc003zag.1	chr8	-	144989320	145028088	5339	ENST00000354958	PLEC
uc003zah.2	chr8	-	144989320	145047697	5339	ENST00000356346	PLEC
uc003zaj.2	chr8	-	144989320	145050913	5339	ENST00000436759	PLEC
uc003zak.4	chr8	-	145051319	145059496	84875	ENST00000524918	PARP10
uc011lku.2	chr8	-	145051319	145060564	84875	ENST00000313028	PARP10
uc003zal.4	chr8	-	145051319	145060635	84875	ENST00000313028	PARP10
uc011lkv.2	chr8	-	145051319	145060635	84875	ENST00000313028	PARP10
uc003zam.2	chr8	-	145052074	145060635	84875	ENST00000525773	PARP10
uc010mfn.1	chr8	-	145058711	145060635	84875	ENST00000525773	PARP10
uc010mfo.2	chr8	-	145058711	145060635	84875	ENST00000525773	PARP10
uc003zba.3	chr8	-	145153535	145159140	81858	ENST00000398712	SHARPIN
uc003zbb.3	chr8	-	145153535	145159140	81858	ENST00000359551	SHARPIN
uc003zbc.1	chr8	+	145159304	145162515	84232	ENST00000322428	MAF1
uc003zbt.4	chr8	+	145515269	145538385	3297	ENST00000528838	HSF1
uc003zbu.4	chr8	+	145515269	145538385	3297	ENST00000528838	HSF1
uc003zcs.1	chr8	-	145648999	145653927	51160	ENST00000292510	VPS28
uc003zct.1	chr8	-	145648999	145653927	51160	ENST00000377348	VPS28
uc003zdc.3	chr8	-	145699114	145701718	8928	ENST00000377317	FOXH1
uc003zdj.3	chr8	-	145736666	145743210	9401	ENST00000428558	RECQL4
uc003zeb.3	chr8	-	146015153	146017729	6132	ENST00000394920	RPL8
uc003zec.3	chr8	-	146015153	146017805	6132	ENST00000262584	RPL8
uc003zhc.3	chr9	+	2015341	2193623	6595	ENST00000349721	SMARCA2
uc003zhd.3	chr9	+	2015341	2193623	6595	ENST00000357248	SMARCA2
uc010mha.3	chr9	+	2015341	2193623	6595	ENST00000357248	SMARCA2
uc011llw.2	chr9	+	2158451	2193623	6595	ENST00000302401	SMARCA2
uc011llx.2	chr9	+	2158455	2193623	6595	ENST00000302401	SMARCA2
uc003zhe.3	chr9	+	2158455	2193623	6595	ENST00000302401	SMARCA2
uc010mhb.3	chr9	+	2160263	2193623	6595	ENST00000357248	SMARCA2
uc003zhk.1	chr9	+	2621792	2654485	7436	ENST00000382100	VLDLR
uc003zhl.1	chr9	+	2621792	2654485	7436	ENST00000382100	VLDLR
uc003zhm.1	chr9	+	2621792	2654485	7436	ENST00000382100	VLDLR
uc010mhf.1	chr9	-	3824127	3937189	169792	ENST00000324333	GLIS3
uc003zhv.1	chr9	-	3824127	3975199	169792	ENST00000324333	GLIS3
uc003zhw.1	chr9	-	3824127	4152183	169792	ENST00000324333	GLIS3
uc003zhx.1	chr9	-	3824127	4300035	169792	ENST00000324333	GLIS3
uc003zhy.1	chr9	-	3855436	4118881	169792	ENST00000381971	GLIS3
uc003zhz.1	chr9	-	3898253	4118881	169792	ENST00000381971	GLIS3
uc003zib.1	chr9	-	4117767	4145193	169792	ENST00000381971	GLIS3
uc010mhg.1	chr9	-	4117767	4145193	169792	ENST00000381971	GLIS3
uc003zic.1	chr9	-	4117767	4286996	169792	ENST00000381971	GLIS3
uc003zie.1	chr9	-	4117767	4298496	169792	ENST00000381971	GLIS3
uc010mhh.1	chr9	-	4117767	4298496	169792	ENST00000381971	GLIS3
uc003zid.1	chr9	-	4117767	4298496	169792	ENST00000381971	GLIS3
uc010mhi.1	chr9	-	4117767	4298496	169792	ENST00000381971	GLIS3
uc003zif.1	chr9	-	4117767	4300035	169792	ENST00000381971	GLIS3
uc003zih.1	chr9	-	4117767	4300035	169792	ENST00000381971	GLIS3
uc003zig.1	chr9	-	4117767	4300035	169792	ENST00000381971	GLIS3
uc003zii.1	chr9	-	4285538	4300035	169792	ENST00000465708	GLIS3
uc010mhm.3	chr9	+	4985085	5128183	3717	ENST00000381652	JAK2
uc003ziw.3	chr9	+	4985244	5128183	3717	ENST00000381652	JAK2
uc003ziz.2	chr9	-	5299865	5304611	6019	ENST00000308420	RLN2
uc003zja.2	chr9	-	5299865	5304611	6019	ENST00000381627	RLN2
uc003zjb.2	chr9	-	5334931	5339873	6013	ENST00000223862	RLN1
uc011lmb.2	chr9	+	5450502	5466014	29126	ENST00000381577	CD274
uc003zje.3	chr9	+	5450502	5470567	29126	ENST00000381577	CD274
uc010mhn.4	chr9	+	5450502	5470567	29126	ENST00000381577	CD274
uc003zjf.4	chr9	+	5450502	5470567	29126	ENST00000381573	CD274
